amount,timestamp,txn_type,country_code,is_international,monthly_income,hour_of_day,day_of_week,is_suspicious,HourlyTxnCount,DailyTxnCount,WeeklyTxnCount,HourlyCreditSum,DailyCreditSum,HourlyDebitSum,DailyDebitSum,UniqueCounterparties7d,UniqueCounterparties30d,InflowOutflowRatio,AvgTxnAmount7d,StdTxnAmount7d,TxnAmountZScore,TxnAmountToIncomeRatio,HourOfDay,DayOfWeek,IsWeekend,IsNightTime,TimeSinceLastTxn,TxnFrequencyAnomaly,IsInternational,CountryRiskScore,UniqueCountries7d,CounterpartyVelocity,SharedCounterparties
8466.65,2026-01-24 11:58:39.368449,credit,US,False,2332.8212693145792,11,5,1,2,8,16,2.88307505005614,938.3990296164218,621.494978523812,280.709838703352,7,13,0.9938403130904486,27.904674284397977,74.73511053896932,2.4813278101093177,3.6293607707407602,11,5,1,0,31.5171132081657,5,0,1,3,3,1
8502.84,2026-01-24 12:13:39.368449,credit,US,False,5022.230737724579,12,5,1,1,7,26,600.2471035635928,222.03269640270173,369.72521276611474,437.0198500904406,5,16,0.40302990955879425,104.4506848627782,140.6244103946261,2.2590116484529603,1.6930404921722852,12,5,1,0,123.35359274480024,6,0,1,0,2,0
8975.01,2026-01-24 12:28:39.368449,credit,US,False,6530.058453599981,12,5,1,2,3,24,1484.5041846709776,40.683320173775066,448.56231082737327,1697.6045052851807,4,11,0.7221634757372135,280.11101912678527,27.68567525314543,2.956978279405169,1.374414955665846,12,5,1,0,8.390309042592893,3,0,1,2,0,4
9738.89,2026-01-24 12:43:39.368449,credit,US,False,3997.3739974833834,12,5,1,1,3,22,882.2185999070116,261.4779294606368,1971.259954854585,898.967141133815,4,15,1.6100383883207583,177.65001672448008,33.94352992772383,2.313796096930077,2.436321946890956,12,5,1,0,17.105534217580598,4,0,1,1,5,0
9857.64,2025-12-17 11:58:39.368449,credit,US,False,2659.7474831048203,11,2,1,1,7,27,95.75923548120329,165.47491772792566,380.2191147696811,6833.0055993349215,5,18,1.2815069673895563,123.17755731699955,20.024345309919596,1.637895341156173,3.7062315361204203,11,2,0,0,109.30645636442898,7,0,1,1,3,2
9314.39,2025-12-17 12:13:39.368449,credit,US,False,1939.6105954921081,12,2,1,0,9,22,195.8099578193847,418.1015156272747,533.5779706623184,7578.188657587893,4,13,1.2070923361169419,122.21443996717657,57.864646901524544,2.2211864944809347,4.802195874598633,12,2,0,0,62.43932584129198,6,0,1,2,4,0
8759.17,2025-12-17 12:28:39.368449,credit,US,False,4529.227703271478,12,2,1,3,4,17,372.8440455974556,2525.946620609421,92.55537308784616,3250.4477619250138,7,14,0.8731029573308823,331.9464737130852,55.32950974667775,2.6566329475014934,1.9339213159173292,12,2,0,0,61.42781754487509,1,0,1,4,2,0
8980.41,2025-12-17 12:43:39.368449,credit,US,False,4593.976348520037,12,2,1,1,5,18,147.53359235774838,392.2000475003332,138.50374903219065,31398.47727935919,3,17,1.1820171015248604,2422.747720897111,37.55917076056647,3.3345766731557127,1.954822863398734,12,2,0,0,90.67644789187146,10,0,1,2,1,1
8945.53,2026-01-24 11:58:39.368449,credit,US,False,4458.0597676576435,11,5,1,0,2,16,221.59098363250837,7689.772682389243,231.4335913672149,383.3668926374889,6,9,0.9076174244595965,292.22937351820406,60.48533340878479,0.09231650638193534,2.006597144546621,11,5,1,0,53.71937325260733,5,0,1,1,3,0
8617.8,2026-01-24 12:13:39.368449,credit,US,False,2405.1374018323313,12,5,1,2,7,24,58.474918281978226,683.2080494851715,14.427773970536624,228.50638404680623,3,15,2.176877455795235,97.65206693648702,38.002904549213305,2.4791332593182407,3.5830801156867835,12,5,1,0,38.501877603161475,3,0,1,3,1,1
8049.3,2026-01-24 12:28:39.368449,credit,US,False,5204.893469219539,12,5,1,1,5,22,122.63650030335612,988.266977285238,471.41842543952873,553.0963571097928,6,15,1.049211088807937,1043.2828025735478,12.387043573273004,3.304550925121229,1.5464869833746997,12,5,1,0,115.12394232899476,6,0,1,4,2,1
8012.49,2026-01-24 12:43:39.368449,credit,US,False,6468.166897859312,12,5,1,1,5,15,31.985269191766676,3102.3734709040705,597.1539044822446,270.9786273146759,3,13,0.6386571557195848,489.3408464965758,16.469139981634342,2.9627127091408845,1.238757460425425,12,5,1,0,100.24335649892458,5,0,1,0,2,0
9833.89,2026-01-30 11:58:39.368449,credit,US,False,3735.632101376643,11,4,1,2,8,23,41.64309595252738,5.286435822337438,2795.761403227356,195.69922993342755,5,11,0.8237752946674336,537.6713689950082,71.02364533713997,4.181329435344428,2.632456765851232,11,4,0,0,82.39134944471826,7,0,1,2,1,0
8930.16,2026-01-30 12:13:39.368449,credit,US,False,8968.188158255854,12,4,1,1,5,16,1728.7446054937373,1012.8014849879241,40.21480142273968,2732.317445502369,3,13,0.48314089381256853,908.0543783686774,56.36447256807028,2.986945673477098,0.995759660972228,12,4,0,0,158.0935977651436,6,0,1,4,2,1
8077.98,2026-01-30 12:28:39.368449,credit,US,False,3274.59593583962,12,4,1,7,1,20,2589.9321597779044,102.16550402035472,51.839148159525244,9638.801246655143,4,19,0.8686652591370845,210.39828783655273,62.361924918021536,1.386125066612384,2.4668631361776767,12,4,0,0,9.361991799220421,8,0,1,2,5,1
8084.52,2026-01-30 12:43:39.368449,credit,US,False,6469.264055157827,12,4,1,3,11,24,106.88981023823101,2450.846242528157,958.593266365481,1529.148660156788,7,13,0.7268513582336273,156.8673940758639,71.95742509074903,2.403543795390259,1.249681560540779,12,4,0,0,151.86392641080408,6,0,1,1,2,3
9464.95,2026-01-05 11:58:39.368449,credit,US,False,6559.0896117636585,11,0,1,3,8,27,28.948328036451166,21.356934079283082,27.276058299419077,12495.716913400105,2,17,1.6521213113313515,885.7023284518602,50.4074475630431,2.17981999222868,1.4430280054452544,11,0,0,0,8.786788508298395,5,0,1,2,4,0
9322.64,2026-01-05 12:13:39.368449,credit,US,False,3029.38581982126,12,0,1,2,6,22,95.09043716477932,26.558866569269163,2498.992876801967,13.760727304194923,10,13,0.7147766664825991,187.44423605461273,178.17151969953937,2.480862946590128,3.0774026665741947,12,0,0,0,125.31661792422459,4,0,1,5,3,1
9838.75,2026-01-05 12:28:39.368449,credit,US,False,6066.505178081507,12,0,1,1,3,24,1050.9550676341548,383.1350367672028,12.772903004567969,307.3048555340738,6,10,0.9671058289624644,105.75606479292826,106.18741908091316,3.1971942420025607,1.6218151491154649,12,0,0,0,368.1496982017809,8,0,1,2,7,1
8022.56,2026-01-05 12:43:39.368449,credit,US,False,6346.641501243891,12,0,1,4,7,24,317.42232489062644,226.9725705112238,7.083336097339825,226.51486962545124,5,12,0.5865031066175997,1252.177007999672,418.5960798811177,2.9899972860724864,1.2640638357196705,12,0,0,0,132.20899545940284,7,0,1,3,3,3
9437.53,2026-01-30 11:58:39.368449,credit,US,False,7249.296338418684,11,4,1,2,7,22,219.51817177961496,1255.788649005629,65.31636400992807,1165.3740064011806,4,18,1.0418690734718687,278.80266188310605,15.395886695534953,1.765863506061911,1.3018546296672215,11,4,0,0,29.317106895423922,6,0,1,3,1,1
9613.62,2026-01-30 12:13:39.368449,credit,US,False,5137.672558316199,12,4,1,6,8,17,7.374528392730085,22.324268104409114,471.8528112172358,415.00583253504755,6,10,0.4753352751251392,1122.3029875177724,23.512665292470974,2.9594434848608993,1.8712013836768788,12,4,0,0,9.17603603634966,5,0,1,3,11,1
9394.55,2026-01-30 12:28:39.368449,credit,US,False,5561.809018244762,12,4,1,3,3,23,108.6146087935645,3290.753297275539,53.06811614308285,380.52711001053655,8,16,1.3373902215969504,739.8377631586909,182.114947025224,2.611129572935336,1.6891176897988494,12,4,0,0,156.01684589311031,2,0,1,2,1,0
9191.0,2026-01-30 12:43:39.368449,credit,US,False,5072.045505397689,12,4,1,2,9,27,979.9418509377707,672.7781298695934,648.6609379718479,386.8522393297334,4,18,1.013399385647544,414.5307216855382,23.735552761454247,3.5379109757030833,1.812089420376632,12,4,0,0,5.9212196060745415,4,0,1,2,4,0
9597.21,2025-11-14 11:58:39.368449,credit,US,False,7288.974801873207,11,4,1,2,3,16,254.7555515362119,170.122761619963,176.7159369332165,17595.27122937657,9,17,1.2224483787708285,646.1045314389469,16.36912093163988,2.1684469069281302,1.316674876902249,11,4,0,0,3.461471075372995,7,0,1,1,2,0
9513.72,2025-11-14 12:13:39.368449,credit,US,False,6737.318111947356,12,4,1,6,1,20,70.58262079089269,1018.1791889943152,1553.876250844012,123.98884306563832,7,10,0.6710063011132799,27.19189996391185,21.32203796567295,4.534589757352146,1.4120930379002323,12,4,0,0,56.058372565602085,6,0,1,1,3,0
9697.71,2025-11-14 12:28:39.368449,credit,US,False,4980.70226191115,12,4,1,3,3,24,101.17348595084364,199.0495770971766,24.246930875503995,2429.518014732031,5,20,0.7614412958428741,76.85879481875953,39.4825509992854,2.0925882420671167,1.9470567582730554,12,4,0,0,2.9222688563391976,4,0,1,1,3,0
9183.94,2025-11-14 12:43:39.368449,credit,US,False,5942.274279955508,12,4,1,2,7,22,305.82885320608625,991.988046185525,4.382491268343699,15349.681742043189,5,16,0.6066726142362452,133.47009739921594,83.92369086476337,2.3328051483522123,1.545526101172961,12,4,0,0,9.24278783140662,9,0,1,2,1,1
9255.46,2025-11-13 11:58:39.368449,credit,US,False,3508.9459874358163,11,3,1,2,1,19,38.684433013961936,7386.454437234896,2737.8948972964663,46.34075961195794,2,10,1.9628371186232076,83.2786693678602,194.96091655848815,4.113496807682478,2.6376752543755977,11,3,0,0,62.270473764178654,5,0,1,4,5,2
9508.03,2025-11-13 12:13:39.368449,credit,US,False,5500.357619069587,12,3,1,2,4,9,24.044192629221957,346.37786033870196,20.198802249625828,4445.301780913303,4,22,0.5252779073344737,162.32128095746046,336.2006040807565,2.9973552108210257,1.7286203295283793,12,3,0,0,15.661691992681593,11,0,1,1,5,1
8396.44,2025-11-13 12:28:39.368449,credit,US,False,2899.036581640258,12,3,1,2,3,27,6.408973257955745,218.16777251372406,199.2320021684548,110.21063624517562,5,14,1.1907358568337558,67.12165508244338,370.98072655836154,0.9825363753434606,2.8962863225580078,12,3,0,0,37.19018845444513,4,0,1,1,2,0
8100.15,2025-11-13 12:43:39.368449,credit,US,False,7631.646069603074,12,3,1,1,1,22,1388.0135773209008,6423.129948558333,28.63285082841851,3538.083080857282,6,15,0.8036112445730168,629.845058337479,214.86249590081005,3.955748076117854,1.0613896302480512,12,3,0,0,7.949370097835219,6,0,1,1,3,4
9385.64,2026-01-03 11:58:39.368449,credit,US,False,6008.628735520179,11,5,1,1,9,21,3978.438067095839,418.2286754579627,24.457871307576116,325.7926584334579,7,13,0.6917688423749531,227.13014944147716,36.35925293444269,2.96533539241777,1.5620269470996806,11,5,1,0,119.4943053953714,6,0,1,2,3,1
8734.44,2026-01-03 12:13:39.368449,credit,US,False,5040.669383611285,12,5,1,0,3,23,4.108469270293198,2684.5122689070013,68.92865194137187,7275.849484525382,5,14,2.602364089650316,71.15781352108867,68.91832419891156,1.9969085956723824,1.7327936699038944,12,5,1,0,26.947332551129502,3,0,1,1,2,1
9124.59,2026-01-03 12:28:39.368449,credit,US,False,3078.1888320059434,12,5,1,0,6,15,16166.979527004583,1340.2329690923195,504.4369972628728,843.9298145617825,6,17,3.1402168145266374,51.653204813529676,36.954818334070545,2.1165260650706568,2.964272336097665,12,5,1,0,164.44369249394057,2,0,1,1,3,0
9294.93,2026-01-03 12:43:39.368449,credit,US,False,4311.540794147344,12,5,1,3,5,19,236.65155772067658,1279.5261838070282,34.6831793648273,2102.2720300661904,5,20,1.312580744223313,151.92298440100794,353.2395635501119,2.553037786621792,2.155825595484868,12,5,1,0,12.801638650590593,8,0,1,1,2,0
8952.08,2026-01-26 11:58:39.368449,credit,US,False,2437.416570478466,11,0,1,2,2,23,146.56691889752747,1176.116151453442,0.877564581439876,1463.7808751328982,5,18,0.8379616041690742,214.23114033229123,40.40788949792714,1.4175351978123607,3.6727739149827405,11,0,0,0,74.26018829805619,3,0,1,1,0,1
9541.8,2026-01-26 12:13:39.368449,credit,US,False,1253.6616059089938,12,0,1,1,10,18,117.78236378140217,125.2120958920004,513.5129228686181,113.22501102658629,6,12,0.8448354592406724,23.94765162944994,17.68796254286285,4.6496485087419686,7.611144789810736,12,0,0,0,70.76990632886913,4,0,1,2,4,0
9419.87,2026-01-26 12:28:39.368449,credit,US,False,3846.2632585302053,12,0,1,1,3,15,322.54515957255836,90.70735320611708,2437.802640345712,30520.02599588004,6,16,0.9257178762791348,832.7206195123761,444.15263775933647,1.3976415399674182,2.4490965300174667,12,0,0,0,17.233729066254284,6,0,1,6,4,0
8822.47,2026-01-26 12:43:39.368449,credit,US,False,6426.697629342351,12,0,1,4,5,20,2.1369357995102147,1003.7474872646427,4.729513070227403,147.54953441805324,6,14,1.1966504829139322,275.4917435255497,32.71829302003958,3.083835932672736,1.3727843612432111,12,0,0,0,30.733279353634916,5,0,1,3,3,2
8546.84,2025-11-25 11:58:39.368449,credit,US,False,1284.8634784612723,11,1,1,0,6,22,394.40907209512875,4646.825970275734,120.59423543167652,334.9014318494232,8,23,0.7927331015769303,36.897070083532896,88.43877799757237,2.171216192257594,6.651944072871875,11,1,0,0,104.05910165806422,5,0,1,1,1,0
8999.32,2025-11-25 12:13:39.368449,credit,US,False,5471.853932049754,12,1,1,0,9,17,203.7169094799489,37.724616003536795,5.367248784033529,549.0900412252431,6,15,0.2935561299631598,150.70500967244493,35.98044191354871,2.439855021472048,1.644656475073131,12,1,0,0,26.618290175587234,3,0,1,5,2,3
9876.66,2025-11-25 12:28:39.368449,credit,US,False,5880.859454239223,12,1,1,3,7,24,80.86403354665592,14205.771691061218,1607.023181891512,93.84117278230163,2,14,1.6941025018524407,534.6448649439462,230.17984784407474,1.9946913130673471,1.6794586024123397,12,1,0,0,14.607170319406016,4,0,1,3,2,1
9027.08,2025-11-25 12:43:39.368449,credit,US,False,2965.6584339520214,12,1,1,2,4,14,267.5745205294717,2790.691619710822,384.7903110439549,1951.4987097950282,4,17,1.0250722952015925,143.997116886107,13.951708000882006,0.44996373628319164,3.0438704257558613,12,1,0,0,45.02315159705625,3,0,1,0,1,0
9169.57,2025-11-30 11:58:39.368449,credit,US,False,6147.049872941653,11,6,1,6,3,17,340.76207441737967,979.72145957723,26.104777695749718,1282.6128229536148,7,18,0.5473076535806011,243.6243755645061,62.21827598804585,4.593067628273431,1.491702554808121,11,6,1,0,196.7698088568695,6,0,1,3,4,2
8437.2,2025-11-30 12:13:39.368449,credit,US,False,4423.000909311083,12,6,1,2,2,28,13.50876725938696,46.22757308691002,272.36349342359534,6296.210963724262,4,16,1.0898239297964756,78.64574052796945,133.64863069307697,1.8179414305461628,1.9075736525937457,12,6,1,0,7.523897733898532,8,0,1,1,4,0
9448.83,2025-11-30 12:28:39.368449,credit,US,False,4744.808974902933,12,6,1,0,3,15,22.056781139126727,5034.586830013486,8.128235349915887,272.56480336157614,5,15,1.1757490512493909,158.28027160763673,43.79189701826584,0.9272580699936315,1.9914036687205725,12,6,1,0,38.23450365201643,4,0,1,0,4,1
9024.26,2025-11-30 12:43:39.368449,credit,US,False,5980.071364212603,12,6,1,3,3,25,10709.17466222234,397.3008108781329,105.33725704882244,996.4538740290733,6,9,0.8046752902940234,232.41616221328303,10.51723773713122,2.418421269089567,1.5090555698055999,12,6,1,0,173.60054618052604,7,0,1,0,0,2
8065.24,2025-11-20 11:58:39.368449,credit,US,False,5043.852866826376,11,3,1,1,7,19,41.45585824939418,503.78008682105127,10.471174292357693,49090.67741305427,5,14,0.5392141826396263,471.5998303328498,34.92135332321467,1.9549744128067905,1.5990236458016864,11,3,0,0,246.1649172763339,4,0,1,2,1,0
8461.91,2025-11-20 12:13:39.368449,credit,US,False,6533.552838010035,12,3,1,1,4,13,23.229893122807674,544.9166196046486,45.79679032325074,1124.3974521267517,9,17,0.8483424364280898,108.43050927727333,54.09802245375086,2.056863433981559,1.295146792227871,12,3,0,0,75.14826790080178,8,0,1,1,6,1
8595.47,2025-11-20 12:28:39.368449,credit,US,False,3523.391346626654,12,3,1,4,6,12,167.23776633600738,27171.485887371575,47.57157610795925,1316.4044743293673,2,19,1.4993435341648877,103.48847299142476,716.9127401721961,2.533415243232197,2.43954450538951,12,3,0,0,167.60263036233184,4,0,1,1,3,2
9511.61,2025-11-20 12:43:39.368449,credit,US,False,5483.324263950652,12,3,1,3,8,22,210.06463179497533,65.89960193523252,2890.966159483028,1073.0590019851777,4,14,1.377671042854633,98.23754443428513,53.10405718007508,2.6680875836605904,1.7346429906640302,12,3,0,0,145.73671225041008,3,0,1,1,1,1
8482.95,2025-11-13 11:58:39.368449,credit,US,False,6693.055118535629,11,3,1,5,8,19,239.7692330012084,2709.412798066279,34.417117799235314,2464.069413043315,6,15,1.037189180353464,43.31436482791563,38.00943100062717,1.0531061385266005,1.2674256897283676,11,3,0,0,33.89844146046974,6,0,1,3,4,2
9059.77,2025-11-13 12:13:39.368449,credit,US,False,3094.2036031736798,12,3,1,2,3,20,85.83589832569696,166.52898256937516,953.8293982011818,96.19839998917949,7,22,0.27548631308378324,154.95138475221984,25.775131660585206,2.588303361085324,2.927981206765943,12,3,0,0,45.526534386125704,4,0,1,2,3,1
8158.86,2025-11-13 12:28:39.368449,credit,US,False,7117.606170590193,12,3,1,1,4,17,118.41433281476213,80.60405792617325,6.934185283188895,1723.2968824950958,5,8,1.2765191336158912,212.20978734127013,169.21249669943387,4.477010229716872,1.1462927007274224,12,3,0,0,21.696373231644902,8,0,1,0,2,1
8137.97,2025-11-13 12:43:39.368449,credit,US,False,6838.793690735256,12,3,1,3,4,16,27.321400051494994,11592.321645452239,8.46580747295843,859.204014728525,3,12,1.1287179296918841,131.45590775257332,17.21395694943555,2.9365501075792664,1.1899715604851162,12,3,0,0,49.91271836591012,7,0,1,3,4,1
8913.04,2025-11-12 11:58:39.368449,credit,US,False,3972.385083799125,11,2,1,3,7,23,554.2026538741144,18497.74349072285,1344.5930440244897,615.0751939927551,8,15,1.042825669957699,74.53247507237776,17.43796252969894,4.855415201540007,2.2437502437391377,11,2,0,0,7.800301551515195,6,0,1,2,4,1
8496.39,2025-11-12 12:13:39.368449,credit,US,False,2970.4759566649277,12,2,1,4,6,26,152.28301472586324,874.376188273058,242.86621624848428,123.50936794826676,4,10,0.8614999534588466,170.42857026148917,59.97768690375656,1.0812134182362618,2.86027900038593,12,2,0,0,44.99129877249115,4,0,1,3,3,1
8346.59,2025-11-12 12:28:39.368449,credit,US,False,9293.702983263851,12,2,1,0,5,17,12.107671654989092,376.38738452815136,374.015194761817,5296.7958233229165,5,15,1.4190042419337596,389.64927443626794,159.54643475705987,3.99961815442118,0.8980908917608603,12,2,0,0,56.691396417637115,9,0,1,0,3,4
9379.44,2025-11-12 12:43:39.368449,credit,US,False,5050.963002702221,12,2,1,4,4,21,103.56908518826847,2535.633919272506,389.88133465543746,880.493645271281,5,11,1.1049146783277253,210.79247495429877,39.30791407116376,1.014878444786621,1.8569607409482274,12,2,0,0,64.99064437295519,4,0,1,2,4,0
9618.11,2025-11-10 11:58:39.368449,credit,US,False,3493.9612438163886,11,0,1,2,3,18,34.35919953170971,307.64412269084085,87.44427713251919,6042.450801515862,3,9,0.983388789100612,87.4341002334229,22.77247286734659,0.8070217106001663,2.752780963733392,11,0,0,0,2.449949583928802,4,0,1,1,5,0
8974.82,2025-11-10 12:13:39.368449,credit,US,False,5456.567171050847,12,0,1,1,12,13,158.72560914839525,6195.999978687575,12.828253278964272,78.22789854661637,1,15,0.5873719450283746,218.58091896368933,33.786781526700615,3.348713338038933,1.6447740344176125,12,0,0,0,18.532176061194548,3,0,1,2,2,0
8228.02,2025-11-10 12:28:39.368449,credit,US,False,3748.514922856769,12,0,1,0,4,24,851.2566649467657,5430.0105153410705,108.02306934069364,14443.290481724063,3,11,0.8430357821481187,95.36337051995643,64.04365957971673,2.5250168065578764,2.1950079349635803,12,0,0,0,9.197401745226601,6,0,1,4,6,1
9189.9,2025-11-10 12:43:39.368449,credit,US,False,4165.043428232836,12,0,1,4,5,21,230.74652532967997,2858.4856057220895,131.45044295950748,1.490327976992757,7,18,0.9825753957696135,171.3427824020481,37.545861547662255,2.3915398471117153,2.206435577047304,12,0,0,0,36.16005187891936,5,0,1,4,2,1
9629.81,2026-01-22 11:58:39.368449,credit,US,False,5702.358843389444,11,3,1,1,8,25,1.9919346846645611,4884.74171577648,23.858608959688382,184.92657658145137,11,22,0.8023504800760457,710.6997223641617,65.44915189038984,3.2142272109916528,1.6887414953135613,11,3,0,0,51.80688423057463,11,0,1,0,2,2
8056.11,2026-01-22 12:13:39.368449,credit,US,False,6599.538468159936,12,3,1,3,3,18,356.46593928324035,5214.873234251958,272.2803172634222,3194.805775147848,8,21,1.2950053998508722,154.80759116558585,61.618891299463776,1.825466363546611,1.2207080902501626,12,3,0,0,99.51992018085693,3,0,1,4,2,1
9466.06,2026-01-22 12:28:39.368449,credit,US,False,7258.975374012676,12,3,1,0,5,18,34.70730645407625,566.8307254792719,12.63211489659884,5042.483888765563,2,16,1.153912930216453,366.56027298154095,172.90410871131624,0.5228980500803846,1.304049058203,12,3,0,0,13.755240022491202,4,0,1,2,5,0
8459.3,2026-01-22 12:43:39.368449,credit,US,False,9334.345577157303,12,3,1,0,4,25,16.753786413800153,2661.704562379405,4245.074600510974,4.369646994333684,3,9,1.1704839615611924,108.68777666875945,82.31529306140293,2.549895697482244,0.9062552837877906,12,3,0,0,46.2348436632003,3,0,1,3,2,1
9272.56,2026-01-27 11:58:39.368449,credit,US,False,4811.405946067564,11,1,1,1,4,23,28.385043502204347,1233.590621523788,206.63694537480188,6585.423065117388,3,12,1.0072046386970055,65.17612404084032,130.14441913198303,1.8774546062461825,1.9272038368698872,11,1,0,0,0.7351709222217969,5,0,1,0,1,1
8089.15,2026-01-27 12:13:39.368449,credit,US,False,4477.327897785907,12,1,1,2,8,18,731.298819306487,8161.505681502067,44.778782690040714,2540.304570399092,11,23,2.137020895963329,355.7018703279007,28.375336523508576,2.433907296219399,1.8066914429028489,12,1,0,0,91.42774120559608,6,0,1,1,2,4
8936.24,2026-01-27 12:28:39.368449,credit,US,False,3772.733956447906,12,1,1,2,3,28,39.836240426759815,41.3911240982032,203.9722238414796,220.98538280946198,6,19,1.680289771696884,718.9234159212556,64.00456800431087,1.5128586967657207,2.368637731459237,12,1,0,0,229.4097007624141,7,0,1,1,1,2
9040.71,2026-01-27 12:43:39.368449,credit,US,False,2928.785359257748,12,1,1,2,7,22,38.10541004267577,226.0814584432859,1471.8781344652275,1345.5382945448125,8,15,0.7408459713655158,202.90935621430674,13.967674707625083,3.096292205778098,3.086846214736343,12,1,0,0,84.52057949038192,9,0,1,1,3,0
9570.51,2025-11-29 11:58:39.368449,credit,US,False,5322.544627283492,11,5,1,2,2,21,210.47627098106918,1121.6898777097042,182.03171440169305,7.337755093057589,6,15,1.0673245743587345,966.314412920732,59.78655992818942,3.654656217946641,1.7981079859699691,11,5,1,0,42.877018044579536,9,0,1,7,2,2
8070.01,2025-11-29 12:13:39.368449,credit,US,False,4458.7924057321625,12,5,1,2,2,21,213.19258215031525,1441.5518911038628,5.560069527259422,307.2077885282918,6,15,0.8596812601076548,66.19268107869932,105.69613846734859,2.8223139244243516,1.809909335457131,12,5,1,0,35.74044154400268,6,0,1,0,1,4
8659.88,2025-11-29 12:28:39.368449,credit,US,False,7905.787761785719,12,5,1,6,3,18,340.65305231619357,2206.527404270697,43.443367209941265,1227.5185701427126,1,21,0.5432391743315051,78.97624272495133,365.4134943759459,0.9294800984379292,1.0953848320921722,12,5,1,0,15.659597263565843,5,0,1,2,4,0
8115.41,2025-11-29 12:43:39.368449,credit,US,False,2967.3780094676263,12,5,1,4,5,23,50.18719577793703,1532.8977169498373,4306.904161056185,1115.175687304054,6,15,1.015461875173944,85.60837850576979,31.390783271876682,1.0453052257043782,2.734875696357936,12,5,1,0,50.05813359662379,3,0,1,4,1,2
9523.44,2025-12-21 11:58:39.368449,credit,US,False,3622.639462071097,11,6,1,1,6,15,259.19465642849235,777.4140336612827,177.79225035508523,478.7586957110582,7,14,1.4779090977699691,95.55615953048674,111.7604729019292,2.03341707901647,2.628867735724206,11,6,1,0,1.4547817200030493,5,0,1,1,2,2
9317.66,2025-12-21 12:13:39.368449,credit,US,False,5286.016741079298,12,6,1,2,7,19,6.674250051490883,3067.4768874367473,66.09052162649252,686.5179472538147,3,16,1.780374570432941,217.77883255742194,24.629018827072038,3.5430668981337003,1.7626996765994958,12,6,1,0,28.547327156219254,4,0,1,4,3,1
8556.53,2025-12-21 12:28:39.368449,credit,US,False,4237.894409749011,12,6,1,2,4,17,32.003151360577434,1070.5277139944099,885.7966573498588,1822.6114787605816,0,13,0.9511782346155552,138.63643007848873,38.18194738467645,2.4284407943096484,2.0190521925973988,12,6,1,0,11.1989035444332,7,0,1,1,2,1
9623.59,2025-12-21 12:43:39.368449,credit,US,False,5810.532103603334,12,6,1,3,7,21,1175.7592365776623,194.32576996972202,71.07610345582157,7640.05769595082,7,19,1.3414146196511385,173.16407402682844,359.7426339599397,2.78800780777564,1.656232136473705,12,6,1,0,30.292575002440977,3,0,1,0,4,2
8964.76,2025-11-29 11:58:39.368449,credit,US,False,5406.705479039858,11,5,1,2,7,21,182.85382326992445,2322.9420255417194,1848.0942139932874,79.56530934790342,5,16,3.247591032292322,231.04968034044893,78.80223513784786,1.509482520975303,1.6580818087379885,11,5,1,0,45.118686740821715,7,0,1,1,5,0
8243.21,2025-11-29 12:13:39.368449,credit,US,False,6500.772206348874,12,5,1,6,4,24,8465.023217424776,2103.2227437266574,39.127668672279185,14652.823306368624,3,14,0.8913337894440945,68.19313725598856,21.267234389184672,5.2794978554997325,1.2680355099890137,12,5,1,0,21.541927852630163,5,0,1,2,1,0
9106.2,2025-11-29 12:28:39.368449,credit,US,False,7608.4880927164395,12,5,1,1,8,27,49.85300261227858,138.86280609204002,81.83436812138257,3719.9975082960254,3,13,0.7267732216027212,118.83419853845244,56.32590700885669,1.871964852453669,1.1968475062367925,12,5,1,0,24.19291259038442,8,0,1,3,2,0
9618.23,2025-11-29 12:43:39.368449,credit,US,False,3566.4810458447046,12,5,1,2,2,23,50.979337720454026,471.78136351386456,92.06326823869061,3127.688444466736,8,16,1.122841045071244,238.39326617147609,29.190511837885285,4.911504401244933,2.696840352258753,12,5,1,0,72.00852271166252,2,0,1,3,1,3
9317.85,2025-11-28 11:58:39.368449,credit,US,False,4076.567096731617,11,4,1,2,8,18,3.317748906264912,16955.76590565719,6.255533792064675,182.26735744043916,6,16,1.2434025442772867,183.81410408655947,20.76090882661105,1.0716649767883017,2.285709956171352,11,4,0,0,129.49552734109182,5,0,1,0,3,0
9746.4,2025-11-28 12:13:39.368449,credit,US,False,6659.408790444594,12,4,1,1,6,23,38.627466440823845,4991.882315061576,11.50174636385366,260.27018370197504,10,18,1.588788112464636,124.67106023392839,110.41553131114199,1.4789289095504554,1.4635533433515668,12,4,0,0,29.5292975579391,4,0,1,2,4,1
9152.3,2025-11-28 12:28:39.368449,credit,US,False,7760.9976559993265,12,4,1,2,3,21,115.17722673321124,229.37566614180938,51.207302421380355,1303.2668529077075,4,12,2.188702844983667,388.2701945838278,76.90857009814285,1.7685480575587822,1.179268491715776,12,4,0,0,32.71720660067068,3,0,1,3,2,0
8924.39,2025-11-28 12:43:39.368449,credit,US,False,8959.814031318274,12,4,1,4,4,22,113.92276244819323,1261.8200608010968,124.15170273012659,316.0272501385209,4,8,0.6609367745216773,263.17462132808663,133.21542678580172,3.588462144574157,0.9960463430162219,12,4,0,0,0.12289855023489443,1,0,1,1,2,0
